10000
(0.000000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.000000, 0.000000) 
(19.000000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.380000, 0.000000) 
(19.500000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.390000, 0.000000) 
(20.000000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.400000, 0.000000) 
(20.500000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.410000, 0.000000) 
(21.000000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.420000, 0.000000) 
(21.500000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.430000, 0.000000) 
(22.000000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.440000, 0.000000) 
(22.500000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.450000, 0.000000) 
(23.000000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.460000, 0.000000) 
(23.500000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.470000, 0.000000) 
(24.000000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.480000, 0.000000) 
(24.500000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.490000, 0.000000) 
(25.000000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.500000, 0.000000) 
(25.500000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.510000, 0.000000) 
(26.000000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.520000, 0.000000) 
(26.500000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.530000, 0.000000) 
(27.000000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.540000, 0.000000) 
(27.500000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.550000, 0.000000) 
(28.000000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.560000, 0.000000) 
(28.500000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.570000, 0.000000) 
(29.000000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.580000, 0.000000) 
(29.500000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.590000, 0.000000) 
(30.000000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.600000, 0.000000) 
(30.500000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.610000, 0.000000) 
(31.000000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.620000, 0.000000) 
(31.500000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.630000, 0.000000) 
(32.000000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.640000, 0.000000) 
(32.500000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.650000, 0.000000) 
(33.000000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.660000, 0.000000) 
(33.500000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.670000, 0.000000) 
(34.000000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.680000, 0.000000) 
(34.500000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.690000, 0.000000) 
(35.000000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.700000, 0.000000) 
(35.500000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.710000, 0.000000) 
(36.000000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.720000, 0.000000) 
(36.500000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.730000, 0.000000) 
(37.000000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.740000, 0.000000) 
(37.500000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.750000, 0.000000) 
(38.000000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.760000, 0.000000) 
(38.500000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.770000, 0.000000) 
(39.000000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.780000, 0.000000) 
(39.500000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.790000, 0.000000) 
(40.000000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.800000, 0.000000) 
(40.500000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.810000, 0.000000) 
(41.000000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.820000, 0.000000) 
(41.500000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.830000, 0.000000) 
(42.000000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.840000, 0.000000) 
(42.500000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.850000, 0.000000) 
(43.000000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.860000, 0.000000) 
(43.500000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.870000, 0.000000) 
(44.000000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.880000, 0.000000) 
(44.500000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.890000, 0.000000) 
(45.000000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.900000, 0.000000) 
(45.500000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.910000, 0.000000) 
(46.000000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.920000, 0.000000) 
(46.500000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.930000, 0.000000) 
(47.000000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.940000, 0.000000) 
(47.500000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.950000, 0.000000) 
(48.000000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.960000, 0.000000) 
(48.500000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.970000, 0.000000) 
(49.000000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.980000, 0.000000) 
(49.500000, 0.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.990000, 0.000000) 
(0.000000, 0.500000, 0.000000) (0.000000, 0.000000, 1.000000) (0.000000, 0.010000) 
(0.500000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.010000, 0.010000) 
(1.000000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.020000, 0.010000) 
(1.500000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.030000, 0.010000) 
(2.000000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.040000, 0.010000) 
(2.500000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.050000, 0.010000) 
(3.000000, 0.500000, 14.927143) (-7.463572, 0.169611, 0.250000) (0.060000, 0.010000) 
(3.500000, 0.500000, 14.790589) (0.068277, 0.144262, 0.250000) (0.070000, 0.010000) 
(4.000000, 0.500000, 14.671816) (0.059387, 0.111032, 0.250000) (0.080000, 0.010000) 
(4.500000, 0.500000, 14.475359) (0.098228, 0.098461, 0.250000) (0.090000, 0.010000) 
(5.000000, 0.500000, 14.322237) (0.076561, 0.070003, 0.250000) (0.100000, 0.010000) 
(5.500000, 0.500000, 14.203983) (0.059127, 0.096239, 0.250000) (0.110000, 0.010000) 
(6.000000, 0.500000, 14.097663) (0.053160, 0.139871, 0.250000) (0.120000, 0.010000) 
(6.500000, 0.500000, 13.904335) (0.096664, 0.071929, 0.250000) (0.130000, 0.010000) 
(7.000000, 0.500000, 13.731783) (0.086276, 0.077208, 0.250000) (0.140000, 0.010000) 
(7.500000, 0.500000, 13.546097) (0.092843, 0.108113, 0.250000) (0.150000, 0.010000) 
(8.000000, 0.500000, 13.299347) (0.123375, 0.089015, 0.250000) (0.160000, 0.010000) 
(8.500000, 0.500000, 13.016294) (0.141526, 0.109507, 0.250000) (0.170000, 0.010000) 
(9.000000, 0.500000, 12.730196) (0.143049, -6.365098, 0.250000) (0.180000, 0.010000) 
(9.500000, 0.500000, 12.479393) (0.125401, -6.239697, 0.250000) (0.190000, 0.010000) 
(10.000000, 0.500000, 12.150232) (0.164580, -6.075116, 0.250000) (0.200000, 0.010000) 
(10.500000, 0.500000, 11.865516) (0.142358, -5.932758, 0.250000) (0.210000, 0.010000) 
(11.000000, 0.500000, 11.645965) (0.109776, -5.822982, 0.250000) (0.220000, 0.010000) 
(11.500000, 0.500000, 11.339219) (0.153373, -5.669610, 0.250000) (0.230000, 0.010000) 
(12.000000, 0.500000, 11.073097) (0.133061, -5.536549, 0.250000) (0.240000, 0.010000) 
(12.500000, 0.500000, 10.956802) (0.058147, -5.478401, 0.250000) (0.250000, 0.010000) 
(13.000000, 0.500000, 10.617909) (0.169446, -5.308955, 0.250000) (0.260000, 0.010000) 
(13.500000, 0.500000, 10.367389) (0.125260, -5.183694, 0.250000) (0.270000, 0.010000) 
(14.000000, 0.500000, 10.166819) (0.100285, -5.083409, 0.250000) (0.280000, 0.010000) 
(14.500000, 0.500000, 0.000000) (5.083409, 0.000000, 0.250000) (0.290000, 0.010000) 
(15.000000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.300000, 0.010000) 
(15.500000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.310000, 0.010000) 
(16.000000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.320000, 0.010000) 
(16.500000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.330000, 0.010000) 
(17.000000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.340000, 0.010000) 
(17.500000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.350000, 0.010000) 
(18.000000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.360000, 0.010000) 
(18.500000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.370000, 0.010000) 
(19.000000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.380000, 0.010000) 
(19.500000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.390000, 0.010000) 
(20.000000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.400000, 0.010000) 
(20.500000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.410000, 0.010000) 
(21.000000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.420000, 0.010000) 
(21.500000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.430000, 0.010000) 
(22.000000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.440000, 0.010000) 
(22.500000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.450000, 0.010000) 
(23.000000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.460000, 0.010000) 
(23.500000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.470000, 0.010000) 
(24.000000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.480000, 0.010000) 
(24.500000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.490000, 0.010000) 
(25.000000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.500000, 0.010000) 
(25.500000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.510000, 0.010000) 
(26.000000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.520000, 0.010000) 
(26.500000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.530000, 0.010000) 
(27.000000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.540000, 0.010000) 
(27.500000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.550000, 0.010000) 
(28.000000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.560000, 0.010000) 
(28.500000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.570000, 0.010000) 
(29.000000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.580000, 0.010000) 
(29.500000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.590000, 0.010000) 
(30.000000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.600000, 0.010000) 
(30.500000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.610000, 0.010000) 
(31.000000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.620000, 0.010000) 
(31.500000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.630000, 0.010000) 
(32.000000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.640000, 0.010000) 
(32.500000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.650000, 0.010000) 
(33.000000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.660000, 0.010000) 
(33.500000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.670000, 0.010000) 
(34.000000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.680000, 0.010000) 
(34.500000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.690000, 0.010000) 
(35.000000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.700000, 0.010000) 
(35.500000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.710000, 0.010000) 
(36.000000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.720000, 0.010000) 
(36.500000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.730000, 0.010000) 
(37.000000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.740000, 0.010000) 
(37.500000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.750000, 0.010000) 
(38.000000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.760000, 0.010000) 
(38.500000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.770000, 0.010000) 
(39.000000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.780000, 0.010000) 
(39.500000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.790000, 0.010000) 
(40.000000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.800000, 0.010000) 
(40.500000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.810000, 0.010000) 
(41.000000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.820000, 0.010000) 
(41.500000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.830000, 0.010000) 
(42.000000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.840000, 0.010000) 
(42.500000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.850000, 0.010000) 
(43.000000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.860000, 0.010000) 
(43.500000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.870000, 0.010000) 
(44.000000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.880000, 0.010000) 
(44.500000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.890000, 0.010000) 
(45.000000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.900000, 0.010000) 
(45.500000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.910000, 0.010000) 
(46.000000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.920000, 0.010000) 
(46.500000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.930000, 0.010000) 
(47.000000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.940000, 0.010000) 
(47.500000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.950000, 0.010000) 
(48.000000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.960000, 0.010000) 
(48.500000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.970000, 0.010000) 
(49.000000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.980000, 0.010000) 
(49.500000, 0.500000, 0.000000) (0.000000, 0.000000, 0.250000) (0.990000, 0.010000) 
(0.000000, 1.000000, 0.000000) (0.000000, 0.000000, 1.000000) (0.000000, 0.020000) 
(0.500000, 1.000000, 0.000000) (0.000000, 0.000000, 0.250000) (0.010000, 0.020000) 
(1.000000, 1.000000, 0.000000) (0.000000, 0.000000, 0.250000) (0.020000, 0.020000) 
(1.500000, 1.000000, 0.000000) (0.000000, 0.000000, 0.250000) (0.030000, 0.020000) 
(2.000000, 1.000000, 0.000000) (0.000000, 0.000000, 0.250000) (0.040000, 0.020000) 
(2.500000, 1.000000, 0.000000) (0.000000, 0.000000, 0.250000) (0.050000, 0.020000) 
(3.000000, 1.000000, 14.790686) (-7.395343, 0.068229, 0.250000) (0.060000, 0.020000) 
(3.500000, 1.000000, 14.710766) (0.039960, 0.039912, 0.250000) (0.070000, 0.020000) 
(4.000000, 1.000000, 14.469510) (0.120628, 0.101153, 0.250000) (0.080000, 0.020000) 
(4.500000, 1.000000, 14.230728) (0.119391, 0.122315, 0.250000) (0.090000, 0.020000) 
(5.000000, 1.000000, 14.223634) (0.003547, 0.049302, 0.250000) (0.100000, 0.020000) 
(5.500000, 1.000000, 13.998396) (0.112619, 0.102794, 0.250000) (0.110000, 0.020000) 
(6.000000, 1.000000, 13.854975) (0.071711, 0.121344, 0.250000) (0.120000, 0.020000) 
(6.500000, 1.000000, 13.694355) (0.080310, 0.104990, 0.250000) (0.130000, 0.020000) 
(7.000000, 1.000000, 13.445914) (0.124220, 0.142934, 0.250000) (0.140000, 0.020000) 
(7.500000, 1.000000, 13.260124) (0.092895, 0.142986, 0.250000) (0.150000, 0.020000) 
(8.000000, 1.000000, 13.037405) (0.111360, 0.130971, 0.250000) (0.160000, 0.020000) 
(8.500000, 1.000000, 12.773378) (0.132013, 0.121458, 0.250000) (0.170000, 0.020000) 
(9.000000, 1.000000, 12.366173) (0.203603, 0.182012, 0.250000) (0.180000, 0.020000) 
(9.500000, 1.000000, 12.131021) (0.117576, 0.174186, 0.250000) (0.190000, 0.020000) 
(10.000000, 1.000000, 11.898067) (0.116477, 0.126083, 0.250000) (0.200000, 0.020000) 
(10.500000, 1.000000, 11.576639) (0.160714, 0.144438, 0.250000) (0.210000, 0.020000) 
(11.000000, 1.000000, 11.318977) (0.128831, 0.163494, 0.250000) (0.220000, 0.020000) 
(11.500000, 1.000000, 11.110092) (0.104443, 0.114563, 0.250000) (0.230000, 0.020000) 
(12.000000, 1.000000, 10.831029) (0.139532, 0.121034, 0.250000) (0.240000, 0.020000) 
(12.500000, 1.000000, 10.570840) (0.130095, 0.192981, 0.250000) (0.250000, 0.020000) 
(13.000000, 1.000000, 10.326880) (0.121980, 0.145514, 0.250000) (0.260000, 0.020000) 
(13.500000, 1.000000, 10.136639) (0.095121, 0.115375, 0.250000) (0.270000, 0.020000) 
(14.000000, 1.000000, 9.885760) (0.125439, 0.140529, 0.250000) (0.280000, 0.020000) 
(14.500000, 1.000000, 9.688509) (0.098626, -4.844254, 0.250000) (0.290000, 0.020000) 
(15.000000, 1.000000, 9.416027) (0.136241, -4.708014, 0.250000) (0.300000, 0.020000) 
(15.500000, 1.000000, 9.271336) (0.072346, -4.635668, 0.250000) (0.310000, 0.020000) 
(16.000000, 1.000000, 9.148161) (0.061587, -4.574080, 0.250000) (0.320000, 0.020000) 
(16.500000, 1.000000, 9.068064) (0.040049, -4.534032, 0.250000) (0.330000, 0.020000) 
(17.000000, 1.000000, 8.968849) (0.049607, -4.484425, 0.250000) (0.340000, 0.020000) 
(17.500000, 1.000000, 8.913939) (0.027455, -4.456969, 0.250000) (0.350000, 0.020000) 
(18.000000, 1.000000, 8.525373) (0.194283, -4.262687, 0.250000) (0.360000, 0.020000) 
(18.500000, 1.000000, 8.486951) (0.019211, -4.243475, 0.250000) (0.370000, 0.020000) 
(19.000000, 1.000000, 8.483877) (0.001537, -4.241939, 0.250000) (0.380000, 0.020000) 
(19.500000, 1.000000, 8.502319) (-0.009221, -4.251160, 0.250000) (0.390000, 0.020000) 
(20.000000, 1.000000, 0.000000) (4.251160, 0.000000, 0.250000) (0.400000, 0.020000) 
(20.500000, 1.000000, 0.000000) (0.000000, 0.000000, 0.250000) (0.410000, 0.020000) 
(21.000000, 1.000000, 0.000000) (0.000000, 0.000000, 0.250000) (0.420000, 0.020000) 
(21.500000, 1.000000, 0.000000) (0.000000, 0.000000, 0.250000) (0.430000, 0.020000) 
(22.000000, 1.000000, 0.000000) (0.000000, 0.000000, 0.250000) (0.440000, 0.020000) 
(22.500000, 1.000000, 0.000000) (0.000000, 0.000000, 0.250000) (0.450000, 0.020000) 
(23.000000, 1.000000, 0.000000) (0.000000, 0.000000, 0.250000) (0.460000, 0.020000) 
(23.500000, 1.000000, 0.000000) (0.000000, 0.000000, 0.250000) (0.470000, 0.020000) 
(24.000000, 1.000000, 0.000000) (0.000000, 0.000000, 0.250000) (0.480000, 0.020000) 
(24.500000, 1.000000, 0.000000) (0.000000, 0.000000, 0.250000) (0.490000, 0.020000) 
(25.000000, 1.000000, 0.000000) (0.000000, 0.000000, 0.250000) (0.500000, 0.020000) 
(25.500000, 1.000000, 0.000000) (0.000000, 0.000000, 0.250000) (0.510000, 0.020000) 
(26.000000, 1.000000, 0.000000) (0.000000, 0.000000, 0.250000) (0.520000, 0.020000) 
(26.500000, 1.000000, 0.000000) (0.000000, 0.000000, 0.250000) (0.530000, 0.020000) 
(27.000000, 1.000000, 0.000000) (0.000000, 0.000000, 0.250000) (0.540000, 0.020000) 
(27.500000, 1.000000, 0.000000) (0.000000, 0.000000, 0.250000) (0.550000, 0.020000) 
(28.000000, 1.000000, 0.000000) (0.000000, 0.000000, 0.250000) (0.560000, 0.020000) 
(28.500000, 1.000000, 0.000000) (0.000000, 0.000000, 0.250000) (0.570000, 0.020000) 
(29.000000, 1.000000, 0.000000) (0.000000, 0.000000, 0.250000) (0.580000, 0.020000) 
(29.500000, 1.000000, 0.000000) (0.000000, 0.000000, 0.250000) (0.590000, 0.020000) 
(30.000000, 1.000000, 0.000000) (0.000000, 0.000000, 0.250000) (0.600000, 0.020000) 
(30.500000, 1.000000, 0.000000) (0.000000, 0.000000, 0.250000) (0.610000, 0.020000) 
(31.000000, 1.000000, 0.000000) (0.000000, 0.000000, 0.250000) (0.620000, 0.020000) 
(31.500000, 1.000000, 0.000000) (0.000000, 0.000000, 0.250000) (0.630000, 0.020000) 
(32.000000, 1.000000, 0.000000) (0.000000, 0.000000, 0.250000) (0.640000, 0.020000) 
(32.500000, 1.000000, 0.000000) (0.000000, 0.000000, 0.250000) (0.650000, 0.020000) 
(33.000000, 1.000000, 0.000000) (0.000000, 0.000000, 0.250000) (0.660000, 0.020000) 
(33.500000, 1.000000, 0.000000) (0.000000, 0.000000, 0.250000) (0.670000, 0.020000) 
(34.000000, 1.000000, 0.000000) (0.000000, 0.000000, 0.250000) (0.680000, 0.020000) 
(34.500000, 1.000000, 0.000000) (0.000000, 0.000000, 0.250000) (0.690000, 0.020000) 
(35.000000, 1.000000, 0.000000) (0.000000, 0.000000, 0.250000) (0.700000, 0.020000) 
(35.500000, 1.000000, 0.000000) (0.000000, 0.000000, 0.250000) (0.710000, 0.020000) 
(36.000000, 1.000000, 0.000000) (0.000000, 0.000000, 0.250000) (0.720000, 0.020000) 
(36.500000, 1.000000, 0.000000) (0.000000, 0.000000, 0.250000) (0.730000, 0.020000) 
(37.000000, 1.000000, 0.000000) (0.000000, 0.000000, 0.250000) (0.740000, 0.020000) 
(37.500000, 1.000000, 0.000000) (0.000000, 0.000000, 0.250000) (0.750000, 0.020000) 
(38.000000, 1.000000, 0.000000) (0.000000, 0.000000, 0.250000) (0.760000, 0.020000) 
(38.500000, 1.000000, 0.000000) (0.000000, 0.000000, 0.250000) (0.770000, 0.020000) 
